"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Mauritius","MUS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.92924","0.92643","0.93425","0.93993","0.94066","0.93928","0.9415","0.94803","0.95417","0.97014","0.96639","0.96017","0.95734","0.95191","0.96216","0.96469","0.97259","0.99179","0.99503","1.00405","","","","","","1.01575","","1.00528","0.992709994316101","0.980929970741272","0.984879970550537","0.997330009937286","0.992829978466034","0.986479997634888","0.982810020446777","1.00918996334076","1.00873994827271","1.00750994682312","1.01365995407104","1.014240026474","1.01555001735687","1.01526999473572","","","",
"Malawi","MWI","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","0.56704","0.56265","","0.59672","0.61165","0.62691","0.63601","0.64768","0.65985","0.67105","0.6911","0.70889","0.71596","0.72977","0.75582","0.77747","0.79764","0.80586","0.81325","0.82508","","0.89157","0.92341","0.88525","0.88559","","","0.90719997882843","0.927950024604797","0.934400022029877","0.935580015182495","","0.98879998922348","0.988709986209869","1.00041997432709","0.998049974441528","0.993560016155243","0.999670028686523","1.01250004768372","1.01622998714447","1.01110005378723","1.00982999801636","","",
"Malaysia","MYS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.83205","","","","","","","","","","0.96411","0.97464","0.98208","0.98339","0.99293","0.99673","","1.00133","1.00514","1.00797","1.01973","1.0144","1.02131","1.02342","1.02966","1.03178","","","1.0384","1.02744996547699","1.03510999679565","1.0255800485611","1.01892995834351","1.02006995677948","1.00582003593445","0.982389986515045","","","","","","","","","","",
"North America","NAC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","1.00187003612518","1.00385999679565","0.99821001291275","0.989080011844635","0.993229985237122","0.994170010089874","0.998960018157959","0.993669986724854","0.994249999523163","0.99497002363205","0.996469974517822","0.999539971351624","0.995480000972748","0.99193000793457","0.994430005550385","1.00379002094269","0.996730029582977","1.01338005065918","1.03084003925323","1.02673995494843","0.999899983406067","1.00642001628876","1.00093996524811","1.00211000442505","1.00677001476288","1.00291001796722","1.00058996677399","1.00082004070282","0.997699975967407","1.00713002681732","0.999220013618469","1.00309002399445","0.994430005550385","0.99549001455307","","",
"Namibia","NAM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11408","1.06839","1.05921","1.0496","1.04098","1.03248","1.03158","1.03351","1.03397","1.02980995178223","1.02849996089935","1.03140997886658","1.03000998497009","1.02708995342255","1.03025996685028","1.02821004390717","1.03396999835968","1.03027999401093","","","","","","","","",
"New Caledonia","NCL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.54528","0.54089","0.54357","0.55176","0.55117","0.54525","0.53339","0.52172","0.5439","0.51777","0.51728","","","","","","","0.51997","0.52425","0.52425","0.52621","0.54316","0.56269","","","0.60341","0.61426","0.62501","0.638100028038025","0.644490003585815","0.652159988880157","0.655650019645691","0.668039977550507","0.673900008201599","0.690930008888245","0.699880003929138","0.708329975605011","0.737119972705841","0.749719977378845","0.779799997806549","0.786670029163361","0.800260007381439","0.804289996623993","","",
"Nigeria","NGA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.5867","0.62049","0.63815","0.66519","","","","0.72752","0.75898","0.75118","0.74897","0.75722","0.75267","0.70624","0.68122","","0.80317","0.81816","","0.83779","0.78723","","","","","","","","","0.829540014266968","0.821640014648438","0.834190011024475","0.818690001964569","","0.836149990558624","0.848290026187897","0.858160018920898","0.864970028400421","0.882870018482208","0.898220002651215","0.907790005207062","","","","","",
"Nicaragua","NIC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.01701","1.01952","1.02512","1.03095","","1.06311","","1.03777","","1.08442","1.08221","","1.08033","1.09047","1.11396","1.23602","1.20585","1.20244","1.21261","1.18992","","","","","","","","","1.06237","1.05236995220184","1.05318999290466","1.0512900352478","1.03663003444672","","1.02219998836517","1.02043998241425","1.02109003067017","1.02416002750397","1.0236599445343","","1.01640999317169","","","","","",
"Netherlands","NLD","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.941","0.94754","0.95484","0.95695","0.95937","0.96724","0.96843","0.97348","0.97972","0.98267","0.98708","0.9893","0.99059","0.99023","0.99601","0.98271","0.98142","0.97229","0.97349","0.9696","0.97013","0.97006","0.98654","0.95477","0.96375","0.96132","0.9688","0.97155","0.966600000858307","0.96943998336792","0.974870026111603","0.97544002532959","0.980449974536896","0.978779971599579","0.978169977664948","0.979650020599365","0.979439973831177","0.980790019035339","0.983389973640442","0.987569987773895","0.988940000534058","0.985949993133545","0.988889992237091","","",
"High income: nonOECD","NOC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","0.99864000082016","0.997510015964508","0.997659981250763","0.997579991817474","0.999319970607758","0.997300028800964","0.997309982776642","1.00296998023987","0.998719990253448","0.994790017604828","0.994579970836639","0.996680021286011","0.998979985713959","1.00073003768921","1.00039994716644","0.998960018157959","0.998390018939972","0.995410025119781","0.992690026760101","0.991699993610382","0.992669999599457","0.991339981555939","0.995500028133392","0.997959971427917","1.00074994564056","0.999689996242523","1.00002002716064","1.00124001502991","1.00111997127533","1.00145995616913","1.00141000747681","1.00831997394562","1.01129996776581","","",
"Norway","NOR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","1.05036","0.99406","0.99689","0.9995","1.00798","1.00214","1.00373","1.01265","1.01855","1.01822","1.02563","1.03161","1.02301","1.03375","1.03025","1.02769","1.02862","1.02602","1.0283","1.02206","1.01658","1.00731","0.98779","0.98515","0.97226","0.97235","0.98055","1.0028","1.00998997688293","1.01283001899719","1.01130998134613","1.01075005531311","1.00935995578766","1.01423001289368","1.00584995746613","1.0013200044632","0.994490027427673","0.991089999675751","0.991089999675751","0.994369983673096","0.995239973068237","0.99397999048233","0.981890022754669","","",
"Nepal","NPL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","0.21535","0.1716","0.18003","0.18774","0.25279","0.27831","0.29777","0.34093","0.35968","0.36233","0.37408","0.38529","0.40933","0.41814","0.4262","0.43581","0.46294","0.51781","0.55094","0.58387","0.61551","0.63316","0.66105","0.67884","0.69708","","","0.72257000207901","0.737469971179962","0.770330011844635","0.784799993038177","0.812489986419678","","0.871649980545044","0.91456001996994","0.94472998380661","0.961600005626678","0.976689994335175","1.0244300365448","1.04612994194031","1.05963003635406","1.06440997123718","1.07228004932404","",
"New Zealand","NZL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.98106","0.98005","0.98494","0.98925","0.99009","0.99421","0.99734","0.99948","","1.00445","1.00407","1.00432","1.0078","1.00422","1.00453","1.00715","1.00287","1.00233","1.00258","1.0005","0.9948","0.9987","0.99256","0.99895","1.01247","0.99041","1.02674","1.02335","1.03011","1.02757000923157","1.03304994106293","","1.05972003936768","1.05497002601624","1.02969002723694","1.02962005138397","1.0229799747467","1.0134299993515","1.02665996551514","1.01792001724243","1.02831995487213","1.03120994567871","1.02998995780945","1.0317599773407","","",
"High income: OECD","OEC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.909479975700378","0.909839987754822","0.910090029239655","0.926129996776581","0.93519002199173","0.951749980449677","0.967779994010925","0.97869998216629","0.992869973182678","0.993430018424988","0.997780025005341","1.00312995910645","0.999719977378845","0.999729990959167","1.00089001655579","1.00192999839783","1.00446999073029","1.00415003299713","1.00240004062653","1.00164997577667","1.00252997875214","1.00433003902435","1.00420999526978","1.00187003612518","0.999369978904724","1.00269997119904","1.001620054245","1.00656998157501","1.01225996017456","1.01043999195099","1.00127005577087","1.00387001037598","1.00051999092102","1.00108003616333","1.00138998031616","0.998939990997314","0.998329997062683","0.998080015182495","0.996479988098145","0.998260021209717","0.995010018348694","0.996280014514923","0.992799997329712","0.996959984302521","","",
"OECD members","OED","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.895370006561279","0.895669996738434","0.895370006561279","0.910749971866608","0.920059978961945","0.933430016040802","0.946290016174316","0.96000999212265","0.971930027008057","0.973529994487762","0.978139996528625","0.983959972858429","0.981630027294159","0.980099976062775","0.981410026550293","0.982159972190857","0.985480010509491","0.98523998260498","0.983870029449463","0.983749985694885","0.984229981899261","0.986180007457733","0.985260009765625","0.984099984169006","0.982680022716522","0.984799981117249","0.98334002494812","0.986459970474243","0.990140020847321","0.988510012626648","0.983420014381409","0.985580027103424","0.983309984207153","0.985310018062592","0.987929999828339","0.989279985427856","0.990459978580475","0.992259979248047","0.994029998779297","0.997850000858307","0.996150016784668","0.997730016708374","0.996519982814789","1.0003399848938","","",
"Oman","OMN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.16204","0.15031","0.20625","0.29237","0.34621","0.38358","0.40838","0.42999","0.46208","0.47316","0.50316","0.53801","0.57642","0.63212","0.69046","0.74466","0.77952","0.80766","0.82958","0.84837","0.88774","0.91156","0.94056","0.96395","0.97251","0.95708","0.98533","0.98961","0.985859990119934","0.973810017108917","0.974789977073669","0.961440026760101","0.954639971256256","","0.9689000248909","0.980979979038239","0.976670026779175","0.962069988250732","0.929319977760315","","0.977429986000061","1.04622995853424","1.12402999401093","","",
"Other small states","OSS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.966059982776642","0.966250002384186","0.974309980869293","0.979340016841888","0.984350025653839","0.975470006465912","0.968100011348724","0.970080018043518","0.969489991664886","0.9721599817276","0.975600004196167","0.972429990768433","0.966579973697662","0.965520024299622","0.962610006332397","0.970080018043518","0.965680003166199","0.974969983100891","0.980400025844574","0.984420001506805","0.982990026473999","0.981710016727448","0.985220015048981","0.980599999427795","0.975120007991791","0.967379987239838","0.966180026531219","0.960049986839294","0.95754998922348","0.954129993915558","0.952189981937408","0.954069972038269","0.953130006790161","0.958429992198944","0.959070026874542","0.96204000711441","0.967480003833771","0.969399988651276","0.976329982280731","0.979600012302399","0.980069994926453","0.978389978408813","0.981320023536682","0.982999980449677","","",
"Pakistan","PAK","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.34561","0.35612","0.38354","0.3866","0.39475","0.40692","0.3992","0.44435","0.45706","0.45943","0.46664","0.47475","0.46112","0.46187","0.47057","0.48617","0.4868","0.49701","0.4936","0.49631","","","","","","","","","","","","","","","","0.784280002117157","0.804880023002625","0.810500025749207","0.829379975795746","0.820860028266907","0.816890001296997","0.817300021648407","0.814920008182526","","",
"Panama","PAN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.98796","0.99039","0.98908","0.98589","0.99778","0.99356","0.99916","1.00238","1.0049","1.00699","1.01267","1.01312","1.01343","1.01118","1.00656","1.00674","1.00989","1.00507","1.00741","1.00713","1.00019","","","","","","","","","1.00982999801636","1.00643002986908","1.00924003124237","1.00686001777649","","1.00972998142242","1.00750994682312","1.01236999034882","1.00864005088806","1.00889003276825","1.00995004177094","1.00381004810333","1.01266002655029","1.00688004493713","1.01150000095367","","",
"Peru","PER","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.85448","","","","","","","0.93001","0.93453","0.92646","0.92321","0.9355","0.92271","","","0.94254","","","","","","0.96168","","","","0.96154","","","0.97168","0.972869992256165","0.969990015029907","0.971319973468781","0.970459997653961","0.973360002040863","0.98733001947403","0.987119972705841","0.989910006523132","0.990679979324341","0.99370002746582","0.988430023193359","0.992980003356934","0.988919973373413","0.977050006389618","0.985220015048981","","",
"Philippines","PHL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","1.0387","1.02202","1.02097","1.01696","1.01966","1.01326","0.99868","1.00849","1.00802","0.99768","","","","","","","","1.02392","1.02853000164032","","1.0302300453186","1.02664005756378","1.02562999725342","1.02684998512268","1.0310800075531","1.02752995491028","1.02318000793457","1.01890003681183","1.01166999340057","","","","0.997600018978119","","",
"Palau","PLW","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.999899983406067","1.00441002845764","","","","0.997240006923676","","","","","","","","","1.0061000585556","1.00723004341125","",
"Papua New Guinea","PNG","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.57032","","","","0.56863","0.59286","0.59495","0.61833","","","","","","","0.78289","","0.79733","0.79779","0.80102","0.80504","0.81657","0.82375","0.82339","0.8373","0.83512","0.84563","","","0.83657","","","","","","","","","","","","","","0.875540018081665","","","",
"Poland","POL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","0.99676","1.00028","0.99699","","","","","","","","","","","","","","","1.00734","1.00769","1.00583","1.00084","0.989","0.98819","0.99209","0.99115","0.98405","0.98433","0.983240008354187","0.981190025806427","0.97995001077652","0.976960003376007","0.972079992294312","1.0009800195694","0.990729987621307","0.986679971218109","0.987119972705841","0.988719999790192","0.989440023899078","0.989139974117279","0.990930020809174","0.993849992752075","0.98089998960495","","",
"Puerto Rico","PRI","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.03076994419098","1.04407000541687","1.0382399559021","1.06050002574921","1.04074001312256","","",
"Korea, Dem. Rep.","PRK","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.92431","0.93826","0.9412","0.94918","0.96509","0.96423","0.96423","0.97106","0.98486","0.88563","","","","","","1.0063","","0.95978","","0.97059","1.02736","","1.04039","1.01634","1.01494","1.0208","","1.01662","1.0184600353241","1.0108300447464","1.01935994625092","1.004390001297","1.0158599615097","1.01759004592896","1.01763999462128","1.01312005519867","1.00331997871399","0.995379984378815","1.00110995769501","0.997850000858307","0.996500015258789","0.994480013847351","0.990400016307831","","",
"Paraguay","PRY","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.92979","0.93277","0.94193","0.93952","","0.94642","0.94565","0.94645","0.9494","","","","","","","","0.95736","0.95959","0.96153","0.97848","0.97554","0.98126","","0.98392","0.98304","0.99187","0.99051","0.99272","0.98979","0.98513001203537","0.984520018100739","0.982879996299744","0.981360018253326","0.982869982719421","0.986840009689331","0.99058997631073","0.993250012397766","0.992950022220612","0.995299994945526","0.996699988842011","0.994660019874573","0.997600018978119","1.00493001937866","","","",
"Pacific island small states","PSS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.913770020008087","0.905780017375946","0.931580007076263","0.928560018539429","0.952889978885651","0.962939977645874","0.958299994468689","0.963699996471405","0.964200019836426","0.968469977378845","0.967209994792938","0.967989981174469","0.972440004348755","0.975489974021912","0.975560009479523","0.979610025882721","0.981299996376038","0.981649994850159","0.979839980602264","0.978429973125458","0.978829979896545","0.975709974765778","0.980390012264252","0.981400012969971","0.985970020294189","0.989600002765656","0.989950001239777","0.993179976940155","0.998979985713959","1.00595998764038","1.00858998298645","1.00443994998932","1.00603997707367","1.00214004516602","0.998740017414093","1.00501000881195","1.00394999980927","0.996100008487701","1.00085997581482","1.00783002376556","1.00615000724792","1.00941002368927","1.02070999145508","1.02287995815277","","",
"French Polynesia","PYF","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05038","1.10962","1.05128","1.06201","1.0939","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.88534","0.99916","1.06419","1.10576","1.15798","1.1516","1.09815","1.07966","1.05092","1.04097","1.04003","0.98414","0.97026","0.9607","0.96283","0.95662","1.0593","1.05658","1.06555","1.05995","1.04135","1.02184","1.00073","0.95436","0.93022","0.93567","","1.00777","1.07905995845795","1.09876000881195","1.12818002700806","1.03791999816895","0.963689982891083","0.903140008449554","0.921199977397919","","","","","","","","","","",
"Romania","ROU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.95159","0.94644","0.94862","0.95213","","","","","","","","","","","","","","","0.98057","0.98144","0.99865","1.00374","0.99627","1.01275","1.0136","1.00766","0.99695","1.00437","1.00683999061584","1.00791001319885","1.00716996192932","1.00686001777649","1.0059700012207","1.00373995304108","1.00329995155334","0.999350011348724","0.991919994354248","0.987619996070862","0.989820003509521","0.985859990119934","0.982819974422455","0.984430015087128","","","",
"Russian Federation","RUS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01359","","","","","","","","","0.995630025863647","","0.988049983978271","0.985629975795746","0.981809973716736","0.978779971599579","0.984769999980927","","0.987410008907318","0.988479971885681","0.991029977798462","","",
"Rwanda","RWA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.77476","","","","","0.84378","0.86398","0.8803","0.89074","0.89456","0.89777","0.90378","0.90581","0.90694","0.91181","0.92243","0.93394","0.94","0.9463","0.9532","0.95835","0.94869","","","","","","","0.953800022602081","0.929920017719269","0.945439994335175","0.951309978961945","0.950640022754669","0.967310011386871","0.980040013790131","1.00083005428314","0.987659990787506","0.990509986877441","0.99533998966217","1.00505995750427","1.01897001266479","1.02332997322083","1.02877998352051","","",
"South Asia","SAS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.558149993419647","0.558200001716614","0.565379977226257","0.573849976062775","0.572319984436035","0.577310025691986","0.581640005111694","0.58762001991272","0.585870027542114","0.593389987945557","0.597679972648621","0.607890009880066","0.611670017242432","0.624559998512268","0.621249973773956","0.630460023880005","0.647180020809174","0.653559982776642","0.668969988822937","0.667069971561432","0.677609980106354","0.694249987602234","0.704339981079102","0.724370002746582","0.736940026283264","0.740920007228851","0.74957001209259","0.762759983539581","0.775070011615753","0.787079989910126","0.79423999786377","0.80348002910614","0.821479976177216","0.890269994735718","0.884660005569458","0.898970007896423","0.906669974327087","0.918089985847473","0.938589990139008","0.957499980926514","0.959800004959106","0.97026002407074","0.974380016326904","0.973649978637695","","",
"Saudi Arabia","SAU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","0.60469","","","","","","","","","","","","","","","","","","","","","","","","","","0.961790025234222","","","","","","","","0.996150016784668","0.99397999048233","",
"Sudan","SDN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.836250007152557","0.875559985637665","0.873589992523193","0.874750018119812","0.891340017318726","0.889249980449677","0.859740018844604","0.876829981803894","0.884230017662048","0.888670027256012","0.893989980220795","0.897700011730194","","","",
"Senegal","SEN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.59439","0.60202","","","","","","0.62272","0.6316","0.63315","0.63339","0.63519","0.63698","0.63942","0.64593","0.64678","","0.66247","0.66812","0.67859","","0.69731","","","","0.75552","0.77249","0.79383","0.786310017108917","0.820710003376007","0.838119983673096","0.851629972457886","","0.894230008125305","0.908980011940002","0.925520002841949","","0.954110026359558","","0.994159996509552","1.01039004325867","","","","",
"Singapore","SGP","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.60752","0.55487","","","","0.63221","","","","","","","","","","","0.79252","","","","0.8212","0.81703","0.81689","0.81906","0.83788","","","","","0.882319986820221","0.889259994029999","","0.899630010128021","","","0.914629995822906","0.918349981307983","0.917230010032654","","","0.945379972457886","0.957939982414246","0.975099980831146","","","",
"Sierra Leone","SLE","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.558","0.56752","0.54623","0.56147","0.55703","0.56856","0.57645","0.58108","","","","","","0.62157","0.62368","","","0.63399","0.65693","0.64039","0.65849","","","","","","","","","","0.701579988002777","","","","","","","","","","0.898890018463135","0.955950021743774","0.96850997209549","","",
"El Salvador","SLV","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.92367","0.91562","0.91828","0.91267","0.91692","0.92123","0.93375","0.9268","0.93536","0.94252","0.97903","","","0.97808","0.99634","","","","1.01924","0.99664","","1.01541","1.00898","1.00432","","","","","0.97515","0.966040015220642","0.967970013618469","0.975260019302368","0.967499971389771","0.982630014419556","0.985809981822968","0.987649977207184","0.991010010242462","1.01446998119354","0.987950026988983","0.983860015869141","0.976279973983765","0.972779989242554","0.973100006580353","0.97749000787735","","",
"San Marino","SMR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02646005153656","1.06395995616913","1.00311005115509","1.01075994968414","","","",
"Somalia","SOM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.2949","0.29921","0.3222","0.36904","","0.50698","0.52849","0.5508","0.54203","0.55143","0.53018","0.52735","0.52514","0.54466","0.53226","0.51787","","","","","","","","","","","","","","","","","","","","","0.536819994449615","","","","","","","","",
"Serbia","SRB","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00390005111694","1.01076996326447","1.01119995117188","1.01645004749298","1.02382004261017","1.02100002765656","1.02161002159119","1.02438998222351","1.01898002624512","1.0175199508667","1.01433002948761","1.01181995868683","1.0095499753952","1.01233005523682","1.01841998100281","","",
"Sub-Saharan Africa (developing only)","SSA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.707210004329681","0.711700022220612","0.719330012798309","0.726880013942719","0.736010015010834","0.737959980964661","0.737950026988983","0.749239981174469","0.758949995040894","0.760950028896332","0.767949998378754","0.775629997253418","0.777239978313446","0.766929984092712","0.763700008392334","0.7778599858284","0.796570003032684","0.809580028057098","0.796239972114563","0.819109976291656","0.814159989356995","0.822019994258881","0.828279972076416","0.829270005226135","0.831110000610352","0.831269979476929","0.835470020771027","0.835330009460449","0.833850026130676","0.840849995613098","0.840849995613098","0.844919979572296","0.840040028095245","0.847899973392487","0.852400004863739","0.86133998632431","0.870130002498627","0.875100016593933","0.884559988975525","0.893010020256042","0.899730026721954","0.897379994392395","0.9028599858284","0.908919990062714","","",
"South Sudan","SSD","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.707300007343292","0.711790025234222","0.71942001581192","0.726970016956329","0.736100018024445","0.738049983978271","0.738030016422272","0.749319970607758","0.759029984474182","0.761020004749298","0.768029987812042","0.775709986686707","0.777320027351379","0.767019987106323","0.763790011405945","0.777920007705688","0.796609997749329","0.809599995613098","0.79627001285553","0.819119989871979","0.814189970493317","0.822040021419525","0.828310012817383","0.829289972782135","0.831179976463318","0.831309974193573","0.835479974746704","0.835290014743805","0.83380001783371","0.840759992599487","0.840780019760132","0.844950020313263","0.840070009231567","0.847940027713776","0.852439999580383","0.861370027065277","0.870150029659271","0.875129997730255","0.884580016136169","0.893029987812042","0.899749994277954","0.89740002155304","0.902869999408722","0.908930003643036","","",
"Small states","SST","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.97732001543045","0.977450013160706","0.985530018806458","0.987230002880096","0.990629971027374","0.992999970912933","0.992910027503967","0.989319980144501","0.989310026168823","0.990989983081818","0.99576997756958","0.993799984455109","0.988099992275238","0.987039983272552","0.984329998493195","0.988870024681091","0.987739980220795","0.987929999828339","0.992259979248047","0.996100008487701","0.994710028171539","0.99125999212265","0.991389989852905","0.986859977245331","0.984660029411316","0.980239987373352","0.981090009212494","0.978340029716492","0.975560009479523","0.973439991474152","0.971719980239868","0.971340000629425","0.972299993038177","0.97435998916626","0.973869979381561","0.976870000362396","0.981040000915527","0.981949985027313","0.98717999458313","0.988319993019104","0.991339981555939","0.991330027580261","0.994430005550385","0.994310021400452","","",
"Sao Tome and Principe","STP","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.80413","0.95738","","","","","0.9043","","","","","","","","","","","0.94682","","","","","","","","","","","","","","","0.998480021953583","0.986270010471344","0.991299986839294","","1.01531004905701","1.00157999992371","1.03375005722046","1.00366997718811","1.01503002643585","1.01557004451752","1.01657998561859","","",
